"","CN","PLT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","CYCLE","CONDID","COND_STATUS_CD","FORTYPCD","FLDTYPCD","FORTYPCDCALC","MAPDEN","STDAGE","STDSZCD","FLDSZCD","DSTRBCD1","DSTRBYR1","DSTRBCD2","DSTRBYR2","DSTRBCD3","DSTRBYR3","TRTCD1","TRTYR1","TRTCD2","TRTYR2","TRTCD3","TRTYR3","BALIVE","LIVE_CANOPY_CVR_PCT","LIVE_MISSING_CANOPY_CVR_PCT","CRCOVPCT_RMRS","LAND_COVER_CLASS_CD"
"132",3653649010690,3653648010690,2002,8,1,69,86768,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",3653650010690,3653648010690,2002,8,1,69,86768,"2",2,1,201,201,201,1,69,2,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,66.7489,30,30,30,NA
"134",3653670010690,3653669010690,2002,8,1,69,86858,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",3653671010690,3653669010690,2002,8,1,69,86858,"2",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,NA
"136",3653683010690,3653682010690,2002,8,1,69,86879,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",3653689010690,3653688010690,2002,8,1,69,86892,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",3653695010690,3653694010690,2002,8,1,69,86909,"2",1,1,281,281,281,1,60,3,1,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,186.8959,82,82,82,NA
"139",3653795010690,3653794010690,2002,8,1,69,87123,"2",1,1,221,221,221,1,97,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,74.1619,50,53,50,NA
"140",3653826010690,3653825010690,2002,8,1,69,87427,"2",1,1,999,221,999,1,0,5,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,10.924,9,13,9,NA
"141",3653827010690,3653825010690,2002,8,1,69,87427,"2",2,1,999,221,999,2,0,5,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,11.6008,18,18,7,NA
"142",3653828010690,3653825010690,2002,8,1,69,87427,"2",3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",3653839010690,3653838010690,2002,8,1,69,87934,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",3653845010690,3653844010690,2002,8,1,69,88503,"2",1,1,281,281,281,1,89,2,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,98.0986,67,71,67,NA
"145",3653846010690,3653844010690,2002,8,1,69,88503,"2",2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",3653899010690,3653898010690,2002,8,1,69,90881,"2",1,1,221,221,221,1,107,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,86.8321,34,44,34,NA
"147",3658759010690,3658758010690,2002,8,1,93,80481,"2",1,1,901,366,901,1,176,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,100.7572,54,55,54,NA
"148",3658807010690,3658806010690,2002,8,1,93,81206,"2",1,1,265,265,265,1,21,3,1,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,99.66,72,73,72,NA
"149",31670504010690,31670503010690,2002,8,1,93,82015,"2",1,1,901,901,901,1,11,3,1,32,1998,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,6,30,3,NA
"150",3658864010690,3658863010690,2002,8,1,93,82061,"2",1,1,281,281,281,1,100,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,63.7853,32,33,32,NA
"151",3658865010690,3658863010690,2002,8,1,93,82061,"2",2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",3658866010690,3658863010690,2002,8,1,93,82061,"2",3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",3658897010690,3658896010690,2002,8,1,93,82256,"2",1,1,999,221,999,1,0,5,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,5.6802,11,11,8,NA
"154",3658908010690,3658907010690,2002,8,1,93,82802,"2",1,1,365,365,365,1,65,2,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,20.8259,17,17,17,NA
"155",31670933010690,31670932010690,2002,8,1,93,82898,"2",1,1,901,901,901,1,19,3,1,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,43.3641,34,35,34,NA
"156",31670934010690,31670932010690,2002,8,1,93,82898,"2",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",3658930010690,3658929010690,2002,8,1,93,83063,"2",1,1,269,269,269,1,86,2,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,79.1441,35,36,35,NA
"158",3658931010690,3658929010690,2002,8,1,93,83063,"2",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",3658981010690,3658980010690,2002,8,1,93,83346,"2",1,1,366,366,366,1,15,3,1,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,12.2067,18,19,15,NA
"160",3658996010690,3658995010690,2002,8,1,93,83539,"2",1,1,265,265,265,1,178,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,133.2104,41,52,41,NA
"161",3659060010690,3659059010690,2002,8,1,93,83803,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",3659066010690,3659065010690,2002,8,1,93,84284,"2",1,1,265,265,265,1,83,2,2,0,NA,NA,NA,NA,NA,10,2000,0,NA,NA,NA,64.9035,21,22,21,NA
"163",3659107010690,3659106010690,2002,8,1,93,84533,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",3659113010690,3659112010690,2002,8,1,93,84541,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",3659119010690,3659118010690,2002,8,1,93,84596,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",31671182010690,31671181010690,2002,8,1,93,84748,"2",1,1,265,265,265,1,198,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,81.9618,21,21,21,NA
"167",31671233010690,31671232010690,2002,8,1,93,84769,"2",1,1,221,221,221,1,67,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,24.252,33,33,33,NA
"168",3659125010690,3659124010690,2002,8,1,93,84804,"2",1,1,265,265,265,1,157,2,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,136.6046,38,39,38,NA
"169",3659197010690,3659196010690,2002,8,1,93,84958,"2",1,1,901,221,901,1,13,3,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,23.0105,21,21,21,NA
"170",3659198010690,3659196010690,2002,8,1,93,84958,"2",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",3659217010690,3659216010690,2002,8,1,93,85612,"2",1,1,901,221,901,1,22,3,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,8.6712,12,12,25,NA
"172",3659218010690,3659216010690,2002,8,1,93,85612,"2",2,1,201,366,201,1,85,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,28.1288,4,20,4,NA
"173",3659244010690,3659243010690,2002,8,1,93,85649,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,17,NA
"174",3659252010690,3659251010690,2002,8,1,93,85930,"2",1,1,265,265,265,1,98,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,81.5917,43,50,43,NA
"175",31671466010690,31671465010690,2002,8,1,93,87431,"2",1,1,265,265,265,1,276,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,213.1989,41,48,41,NA
"176",31671579010690,31671578010690,2002,8,1,93,87456,"2",1,1,201,201,201,1,105,2,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,111.6229,62,64,62,NA
"177",3659298010690,3659297010690,2002,8,1,93,87556,"2",1,1,201,201,201,1,106,2,2,20,1997,0,NA,NA,NA,0,NA,NA,NA,NA,NA,108.6293,58,62,58,NA
"178",3659360010690,3659359010690,2002,8,1,93,88073,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",3659366010690,3659365010690,2002,8,1,93,88865,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",3659372010690,3659371010690,2002,8,1,93,88912,"2",1,1,901,901,901,1,18,3,1,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,55.085,54,70,54,NA
"181",3659452010690,3659451010690,2002,8,1,93,89184,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",31672025010690,31672024010690,2002,8,1,93,89845,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",3659458010690,3659457010690,2002,8,1,93,89934,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,NA
"184",3659477010690,3659476010690,2002,8,1,93,89970,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",31672045010690,31672044010690,2002,8,1,93,90134,"2",1,1,281,281,281,1,141,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,200.9233,56,57,56,NA
"186",3659483010690,3659482010690,2002,8,1,93,90220,"2",1,1,201,201,201,1,96,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,162.0359,72,72,72,NA
"187",3659484010690,3659482010690,2002,8,1,93,90220,"2",2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",3659485010690,3659482010690,2002,8,1,93,90220,"2",3,1,221,221,221,1,78,2,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,33.5865,15,15,36,NA
"189",3659540010690,3659539010690,2002,8,1,93,90772,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",31672304010690,31672303010690,2002,8,1,93,90878,"2",1,1,265,265,265,1,96,2,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,59.8609,24,26,24,NA
"191",3659546010690,3659545010690,2002,8,1,93,91128,"2",1,1,901,901,901,1,15,3,1,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,30.9233,41,41,41,NA
"192",31673783010690,31673782010690,2002,8,1,119,80086,"2",1,1,221,221,221,1,124,1,3,31,2002,0,NA,NA,NA,10,2002,0,NA,NA,NA,104.0815,42,46,42,NA
"193",3663919010690,3663918010690,2002,8,1,119,80818,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",3663920010690,3663918010690,2002,8,1,119,80818,"2",2,1,221,221,221,1,115,1,3,10,1998,20,1998,46,1998,0,NA,NA,NA,NA,NA,88.7519,37,37,37,NA
"195",3663921010690,3663918010690,2002,8,1,119,80818,"2",3,1,999,901,999,1,0,5,1,46,1998,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,12,12,18,NA
"196",31673939010690,31673938010690,2002,8,1,119,83707,"2",1,1,201,201,201,1,154,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,77.1831,42,55,42,NA
"197",3663933010690,3663932010690,2002,8,1,119,85289,"2",1,1,201,201,201,1,119,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,95.1096,44,51,44,NA
"198",3663934010690,3663932010690,2002,8,1,119,85289,"2",2,1,999,221,999,1,0,5,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,17.3631,40,40,24,NA
"199",3663990010690,3663989010690,2002,8,1,119,87050,"2",1,1,366,366,366,1,152,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,97.0514,62,68,62,NA
"200",3664037010690,3664036010690,2002,8,1,119,88428,"2",1,1,221,221,221,1,80,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,39.0144,26,26,26,NA
"201",3664065010690,3664064010690,2002,8,1,119,90719,"2",1,1,201,201,201,1,98,1,3,52,2001,0,NA,NA,NA,0,NA,NA,NA,NA,NA,70.9472,61,62,61,NA
"202",3642479010690,3642478010690,2002,8,2,15,80047,"2",1,1,201,201,201,1,121,1,3,0,NA,NA,NA,NA,NA,10,1999,0,NA,NA,NA,166.2129,67,67,67,NA
"203",3642480010690,3642478010690,2002,8,2,15,80047,"2",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",3642481010690,3642478010690,2002,8,2,15,80047,"2",3,1,901,901,901,1,87,2,2,0,NA,NA,NA,NA,NA,10,1998,0,NA,NA,NA,127.5072,62,65,62,NA
"205",31660702010690,31660701010690,2002,8,2,15,80348,"2",1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",31660703010690,31660701010690,2002,8,2,15,80348,"2",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",3642566010690,3642565010690,2002,8,2,15,80792,"2",1,1,265,265,265,1,256,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,143.9212,58,68,58,NA
"208",3642625010690,3642624010690,2002,8,2,15,81371,"2",1,1,185,185,185,1,86,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,50.9937,30,33,30,NA
"209",3642654010690,3642653010690,2002,8,2,15,81394,"2",1,1,221,221,221,1,103,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,52.7154,47,53,47,NA
"210",31660863010690,31660862010690,2002,8,2,15,81851,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",31660873010690,31660872010690,2002,8,2,15,82375,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",31660874010690,31660872010690,2002,8,2,15,82375,"2",2,1,999,185,999,1,0,5,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,4.5377,14,14,14,NA
"213",31660890010690,31660889010690,2002,8,2,15,82389,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",31660900010690,31660899010690,2002,8,2,15,82978,"2",1,1,901,901,901,1,18,3,1,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,35.7702,38,38,38,NA
"215",3642706010690,3642705010690,2002,8,2,15,83471,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",3642712010690,3642711010690,2002,8,2,15,83606,"2",1,1,182,185,182,1,189,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,158.8173,53,63,53,NA
"217",31661069010690,31661068010690,2002,8,2,15,84438,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",31661320010690,31661319010690,2002,8,2,15,85027,"2",1,1,265,265,265,1,149,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,164.2237,53,53,53,NA
"219",31661408010690,31661407010690,2002,8,2,15,85562,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",31661409010690,31661407010690,2002,8,2,15,85562,"2",2,1,265,265,265,1,113,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,136.1512,43,49,43,NA
"221",3642757010690,3642756010690,2002,8,2,15,87739,"2",1,1,281,281,281,1,117,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,154.4612,58,60,58,NA
"222",3642818010690,3642817010690,2002,8,2,15,87741,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",31661951010690,31661950010690,2002,8,2,15,88339,"2",1,1,185,185,185,1,101,1,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,51.9502,26,26,26,NA
"224",3642824010690,3642823010690,2002,8,2,15,89860,"2",1,1,221,221,221,1,99,1,3,20,9999,0,NA,NA,NA,10,2001,0,NA,NA,NA,46.077,25,25,25,NA
"225",3642844010690,3642843010690,2002,8,2,15,90074,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",31662165010690,31662164010690,2002,8,2,15,90378,"2",1,1,266,265,266,1,301,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,189.5483,59,86,59,NA
"227",3642850010690,3642849010690,2002,8,2,15,90871,"2",1,1,185,185,185,1,50,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,52.3385,24,24,24,NA
"228",3643524010690,3643523010690,2002,8,2,23,81511,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",3643530010690,3643529010690,2002,8,2,23,82269,"2",1,1,901,901,901,1,21,3,1,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,178.1209,84,90,84,NA
"230",31662580010690,31662579010690,2002,8,2,23,82732,"2",1,1,265,265,265,1,108,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,86.9481,32,33,32,NA
"231",3643664010690,3643663010690,2002,8,2,23,83002,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",3643670010690,3643669010690,2002,8,2,23,83247,"2",1,1,201,201,201,1,105,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,168.2291,66,68,66,NA
"233",3643731010690,3643730010690,2002,8,2,23,83729,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",3643737010690,3643736010690,2002,8,2,23,84809,"2",1,1,185,185,185,1,52,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,49.4357,46,46,46,NA
"235",3643761010690,3643760010690,2002,8,2,23,84929,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",3643767010690,3643766010690,2002,8,2,23,85205,"2",1,1,901,901,901,1,51,2,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,183.4089,40,51,40,NA
"237",3643768010690,3643766010690,2002,8,2,23,85205,"2",2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",3643824010690,3643823010690,2002,8,2,23,87276,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",3643825010690,3643823010690,2002,8,2,23,87276,"2",2,1,265,265,265,1,97,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,64.3794,49,55,49,NA
"240",3643871010690,3643870010690,2002,8,2,23,87377,"2",1,1,185,185,185,1,67,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,65.9663,45,45,45,NA
"241",3643900010690,3643899010690,2002,8,2,23,88856,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",31662632010690,31662631010690,2002,8,2,23,89165,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",31662633010690,31662631010690,2002,8,2,23,89165,"2",2,1,901,901,901,1,80,2,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,6.7927,14,14,14,NA
"244",3643919010690,3643918010690,2002,8,2,23,89507,"2",1,1,185,185,185,1,113,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,89.1453,24,24,24,NA
"245",3643938010690,3643937010690,2002,8,2,23,89631,"2",1,1,901,261,901,1,84,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,126.4064,54,66,54,NA
"246",3644068010690,3644067010690,2002,8,2,27,80524,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",3644074010690,3644073010690,2002,8,2,27,80801,"2",1,1,221,221,221,1,104,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,171.7853,72,82,72,NA
"248",3644075010690,3644073010690,2002,8,2,27,80801,"2",2,1,201,201,201,1,94,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,78.9568,54,54,50,NA
"249",3644141010690,3644140010690,2002,8,2,27,80982,"2",1,1,266,266,266,1,125,2,2,31,9999,0,NA,NA,NA,0,NA,NA,NA,NA,NA,141.3058,73,89,73,NA
"250",3644229010690,3644228010690,2002,8,2,27,81879,"2",1,1,221,221,221,1,20,3,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,76.1778,48,48,48,NA
"251",3644230010690,3644228010690,2002,8,2,27,81879,"2",2,1,261,261,261,1,60,2,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,104.9621,72,79,72,NA
"252",3644303010690,3644302010690,2002,8,2,27,83223,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",3644309010690,3644308010690,2002,8,2,27,83293,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",31662651010690,31662650010690,2002,8,2,27,83720,"2",1,1,261,281,261,1,114,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,152.8847,54,60,54,NA
"255",31662810010690,31662809010690,2002,8,2,27,84254,"2",1,1,901,901,901,1,74,2,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,187.9477,80,81,80,NA
"256",3644400010690,3644399010690,2002,8,2,27,86982,"2",1,1,221,221,221,1,89,1,3,0,NA,NA,NA,NA,NA,10,2002,0,NA,NA,NA,96.6472,49,49,49,NA
"257",3644449010690,3644448010690,2002,8,2,27,88584,"2",1,1,201,201,201,1,256,1,3,31,1997,0,NA,NA,NA,0,NA,NA,NA,NA,NA,144.2163,46,58,46,NA
"258",3644508010690,3644507010690,2002,8,2,27,90430,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",31663302010690,31663301010690,2002,8,2,27,91115,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",3646802010690,3646801010690,2002,8,2,43,80030,"2",1,1,182,185,182,1,166,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,107.5254,36,43,36,NA
"261",3646831010690,3646830010690,2002,8,2,43,81359,"2",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",3646837010690,3646836010690,2002,8,2,43,81660,"2",1,1,185,185,185,1,64,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,38.8466,43,43,43,NA
"263",31664980010690,31664979010690,2002,8,2,43,82318,"2",1,1,185,185,185,1,96,2,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,75.1542,44,44,44,NA
"264",31665018010690,31665017010690,2002,8,2,43,82698,"2",1,1,901,901,901,1,89,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,223.3122,87,87,87,NA
"265",3646910010690,3646909010690,2002,8,2,43,82896,"2",1,1,182,971,182,1,17,3,1,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,90.479,50,50,50,NA
"266",31665112010690,31665111010690,2002,8,2,43,83160,"2",1,1,971,971,971,1,16,3,1,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,24.0291,12,12,12,NA
"267",3646969010690,3646968010690,2002,8,2,43,85844,"2",1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",3646975010690,3646974010690,2002,8,2,43,85885,"2",1,1,185,185,185,1,103,1,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,107.2138,38,51,38,NA
